Gene ID,Transcript ID,Chromosome,Start,Stop,Strand,Length,Exon count,Exon lengths,Relative Exon starts,GC content,Coding potential,Mean expression ,Max expression ,Max expression time-point ,Log2 fold change ,Significant Differential GENE Expression,Max JS Specificity score ,Correlation with sense ,Sense annotation,Sense annotation description,FPKM T6,FPKM T14,FPKM T20,FPKM T24,FPKM T28,FPKM T32,FPKM T36,FPKM T40,FPKM T44,FPKM T48,FPKM TT8,FPKM R,FPKM ET,FPKM LT,FPKM S
XLOC_005310,TCONS_00007724,Pf3D7_13_v3,979320,980215,-,895,1,"895,","0,",0.29,,4.93,18.78,TT8,3.99,,0.23,-0.19,PF3D7_1323600,"conserved Plasmodium protein, unknown function",13.10,2.15,0.53,0.37,0.24,0.26,2.83,9.25,5.75,0.98,18.78,4.65,0.25,1.46,60.44
XLOC_005316,TCONS_00007734,Pf3D7_13_v3,1032725,1033675,-,950,1,"950,","0,",0.19,,6.27,13.13,T14,2.28,,0.16,-0.66,PF3D7_1324600,"conserved Plasmodium protein, unknown function",5.52,13.13,12.51,5.25,4.57,5.71,4.25,7.20,3.23,1.91,5.65,8.78,2.78,6.52,9.64
XLOC_005320,TCONS_00007741,Pf3D7_13_v3,1067246,1067827,-,581,1,"581,","0,",0.24,,29.16,79.31,T32,3.70,,0.15,0.65,PF3D7_1325600,"conserved Plasmodium protein, unknown function",14.17,10.42,5.19,12.93,31.30,79.31,52.28,43.96,35.69,17.63,17.83,5.10,20.52,58.36,34.62
XLOC_005341,TCONS_00007779,Pf3D7_13_v3,1245168,1247011,-,1843,1,"1843,","0,",0.19,,11.80,64.33,TT8,5.66,YES,0.23,-0.12,PF3D7_1329400,"AMP deaminase, putative",5.10,28.17,14.27,3.24,1.72,0.99,0.49,0.29,3.92,7.29,64.33,18.81,1.58,1.42,0.36
XLOC_005347,TCONS_00007790,Pf3D7_13_v3,1286338,1287510,-,1172,1,"1172,","0,",0.23,YES,2.27,4.91,T24,2.56,,0.18,-0.69,PF3D7_1330500,"conserved Plasmodium protein, unknown function",0.65,2.19,3.78,4.91,4.75,3.32,1.52,1.93,0.74,1.17,0.00,3.12,7.66,9.11,3.18
XLOC_005351,TCONS_00007797,Pf3D7_13_v3,1310113,1312545,-,2432,1,"2432,","0,",0.24,,8.94,38.84,T6,4.90,YES,0.23,0.59,PF3D7_1331400,CPW-WPC family protein,38.84,2.01,0.33,1.22,0.52,1.18,0.63,6.05,22.92,3.17,21.40,5.10,1.13,3.23,25.78
XLOC_005355,TCONS_00007803,Pf3D7_13_v3,1329467,1331455,-,1988,1,"1988,","0,",0.21,,25.95,101.05,T44,6.60,YES,0.21,-0.22,PF3D7_1332100,"conserved Plasmodium membrane protein, unknown function",73.15,7.23,1.23,0.43,0.33,0.05,1.89,32.90,101.05,17.14,50.02,7.92,1.09,0.79,118.82
XLOC_005405,TCONS_00007880,Pf3D7_13_v3,1624028,1624983,-,955,1,"955,","0,",0.18,,10.46,21.20,T14,2.61,,0.15,-0.67,PF3D7_1340800,"mitochondrial pyruvate carrier protein 1, putative (MPC1)",5.26,21.20,21.13,11.07,9.02,10.27,3.97,2.65,5.15,6.99,18.30,29.63,16.31,24.62,0.00
XLOC_005408,TCONS_00007884,Pf3D7_13_v3,1640487,1641124,-,637,1,"637,","0,",0.25,,1.17,3.53,T32,2.18,,0.23,-0.42,PF3D7_1341500,"conserved Plasmodium protein, unknown function",0.00,0.29,0.56,0.57,1.69,3.53,2.24,1.86,2.07,0.00,0.00,0.00,2.75,14.07,7.26
XLOC_005430,TCONS_00007915,Pf3D7_13_v3,1795218,1797707,-,2489,1,"2489,","0,",0.20,,4.83,28.26,TT8,4.61,YES,0.28,-0.79,PF3D7_1344800,aspartate carbamoyltransferase (atcasE),13.91,1.47,0.76,0.55,0.24,0.38,0.19,0.27,3.44,3.65,28.26,4.29,0.70,0.21,2.45
XLOC_005449,TCONS_00007941,Pf3D7_13_v3,1925019,1925983,-,964,1,"964,","0,",0.18,,4.02,25.36,TT8,4.72,,0.28,-0.24,PF3D7_1348100,"GTPase, putative",0.31,7.57,3.35,2.34,1.54,0.84,0.83,0.58,1.52,0.00,25.36,5.60,1.52,0.49,2.94
XLOC_005450,TCONS_00007942,Pf3D7_13_v3,1926412,1926954,-,542,1,"542,","0,",0.18,,10.77,50.50,TT8,4.28,,0.20,-0.19,PF3D7_1348100,"GTPase, putative",6.36,18.47,6.97,8.56,4.72,8.43,4.43,1.65,6.48,1.91,50.50,7.39,4.97,7.59,3.39
XLOC_005453,TCONS_00007945,Pf3D7_13_v3,1950625,1952265,-,1640,1,"1640,","0,",0.20,,8.35,28.44,T44,4.60,,0.21,0.53,PF3D7_1348500,"TBC domain protein, putative",16.65,1.60,1.01,0.21,0.34,0.76,2.48,14.31,28.44,11.65,14.40,1.99,0.15,1.65,65.33
XLOC_005460,TCONS_00007953,Pf3D7_13_v3,1998684,1999950,-,1266,1,"1266,","0,",0.21,,8.10,33.76,TT8,4.58,,0.21,-0.51,PF3D7_1349700,"conserved Plasmodium membrane protein, unknown function",7.91,19.96,10.54,6.71,2.21,1.19,0.81,0.45,1.23,4.32,33.76,8.76,4.12,2.08,0.43
XLOC_005470,TCONS_00007965,Pf3D7_13_v3,2055133,2058215,-,3082,1,"3082,","0,",0.21,,8.94,30.98,T6,4.67,YES,0.22,-0.14,PF3D7_1351600,glycerol kinase (GK),30.98,3.55,1.06,0.67,0.25,0.39,0.55,5.08,20.85,8.93,26.04,10.57,1.23,1.12,18.82
XLOC_005471,TCONS_00007966,Pf3D7_13_v3,2063351,2064248,-,897,1,"897,","0,",0.22,,6.30,13.48,T14,3.15,,0.16,-0.24,PF3D7_1351700,"alveolin, putative (ALV6)",4.79,13.48,9.96,5.99,9.47,5.96,1.39,0.63,4.08,2.48,11.12,11.16,13.62,18.80,1.54
XLOC_005512,TCONS_00008020,Pf3D7_13_v3,2393612,2394473,-,861,1,"861,","0,",0.19,,6.61,20.83,TT8,3.25,,0.18,0.22,PF3D7_1359800,"ADP-ribosylation factor, putative",4.28,16.08,8.52,5.43,1.29,2.65,2.46,2.66,5.93,2.56,20.83,7.98,2.11,4.50,5.53
XLOC_005523,TCONS_00008045,Pf3D7_13_v3,2492942,2493767,-,825,1,"825,","0,",0.22,YES,4.90,14.89,T44,2.92,,0.18,-0.58,PF3D7_1362300,"conserved protein, unknown function",5.49,3.59,2.96,1.44,1.10,2.43,4.23,9.76,14.89,2.57,5.48,3.78,1.02,5.83,32.29
XLOC_005527,TCONS_00008050,Pf3D7_13_v3,2559395,2560192,-,797,1,"797,","0,",0.16,,7.94,19.36,T20,4.35,,0.17,-0.46,PF3D7_1363800,"conserved Plasmodium membrane protein, unknown function",3.49,17.22,19.36,5.90,2.55,3.19,3.27,7.75,7.34,0.00,17.31,9.92,1.79,3.41,4.92
XLOC_005534,TCONS_00008064,Pf3D7_13_v3,2623674,2624074,-,400,1,"400,","0,",0.23,,106.07,235.30,T6,3.53,,0.14,0.11,PF3D7_1365600,"DNA topoisomerase VI, b subunit, putative",235.30,93.49,115.13,72.77,83.38,37.72,64.93,143.95,171.46,19.45,129.21,78.61,17.61,17.75,60.87
XLOC_005568,TCONS_00008113,Pf3D7_14_v3,56469,58522,+,2053,1,"2053,","0,",0.19,,5.77,37.70,TT8,5.07,,0.27,0.34,PF3D7_1401500,"lysophospholipase, putative",3.87,9.53,4.30,2.05,0.88,0.52,0.16,0.15,1.85,2.47,37.70,10.08,1.47,0.39,0.29
XLOC_005642,TCONS_00008232,Pf3D7_14_v3,601894,603189,+,1295,1,"1295,","0,",0.21,,8.08,18.33,T14,2.83,,0.16,0.19,PF3D7_1414900,"ATP-dependent protease, putative",2.43,18.33,17.83,7.44,8.43,7.27,5.36,2.07,1.72,3.26,14.73,21.70,13.28,16.48,5.96
XLOC_005646,TCONS_00008238,Pf3D7_14_v3,634093,636776,+,2548,2,"598,1950,","0,733,",0.24,,4.13,12.97,T24,3.44,YES,0.20,-0.79,PF3D7_1415700,"serine C-palmitoyltransferase, putative",0.89,2.81,12.41,12.97,4.71,3.41,3.01,1.84,1.78,0.29,1.33,9.17,15.98,10.71,3.18
XLOC_005660,TCONS_00008256,Pf3D7_14_v3,761809,764035,+,2226,1,"2226,","0,",0.18,,4.95,10.70,T32,2.42,,0.16,0.31,PF3D7_1418100,"liver specific protein 1, putative (LISP1)",3.00,5.17,6.15,4.96,5.29,10.70,7.01,4.38,3.50,1.19,3.12,4.63,6.72,11.01,9.34
XLOC_005670,TCONS_00008273,Pf3D7_14_v3,831693,833435,+,1742,1,"1742,","0,",0.23,,4.57,10.93,T20,2.37,,0.17,-0.89,PF3D7_1420100,"conserved Plasmodium protein, unknown function",1.31,8.65,10.93,4.55,2.76,4.68,4.23,3.34,3.02,1.54,5.23,12.35,3.37,6.28,4.60
XLOC_005676,TCONS_00008280,Pf3D7_14_v3,877437,878622,+,1185,1,"1185,","0,",0.20,,16.19,39.03,T14,3.46,,0.16,-0.66,PF3D7_1421300,"conserved Plasmodium protein, unknown function",2.63,39.03,39.01,20.87,15.77,22.15,10.78,8.53,5.76,5.26,8.28,37.72,22.66,33.07,10.14
XLOC_005701,TCONS_00008319,Pf3D7_14_v3,1021463,1022533,+,1070,1,"1070,","0,",0.25,,10.49,27.22,T14,4.16,,0.18,0.54,PF3D7_1426200,arginine methyltransferase 1 (PRMT1),3.82,27.22,25.87,18.57,10.85,5.41,2.54,0.70,0.58,0.82,18.96,21.78,19.02,10.90,1.30
XLOC_005702,TCONS_00008320,Pf3D7_14_v3,1023643,1025184,+,1541,1,"1541,","0,",0.22,,6.07,18.11,T14,3.50,,0.18,-0.76,PF3D7_1426300,"dynein-associated protein, putative",1.26,18.11,12.38,7.46,4.57,4.81,4.64,3.60,2.45,0.69,6.78,14.58,3.92,7.12,4.74
XLOC_005746,TCONS_00008385,Pf3D7_14_v3,1378318,1378654,+,336,1,"336,","0,",0.23,,15.89,56.81,T44,5.85,,0.21,-0.62,PF3D7_1434500,"dynein-related AAA-type ATPase, putative",26.16,3.82,0.72,0.00,0.00,1.37,1.35,26.08,56.81,17.77,40.74,3.85,0.93,3.67,113.36
XLOC_005753,TCONS_00008396,Pf3D7_14_v3,1437454,1438200,+,746,1,"746,","0,",0.23,,9.15,21.36,T20,4.48,,0.16,-0.64,PF3D7_1435600,"conserved Plasmodium protein, unknown function",6.21,20.54,21.36,7.58,9.27,5.21,9.07,6.00,3.58,0.00,11.81,12.12,3.00,3.78,2.24
XLOC_005754,TCONS_00008397,Pf3D7_14_v3,1444845,1446310,+,1465,1,"1465,","0,",0.23,,4.68,14.80,T44,3.98,,0.23,-0.08,"PF3D7_1435700.1,PF3D7_1435700.2","ataxin-2 like protein, putative",10.70,0.91,0.23,0.23,0.00,0.00,0.46,6.51,14.80,5.65,11.96,3.30,0.16,0.25,50.45
XLOC_005767,TCONS_00008422,Pf3D7_14_v3,1543662,1545625,+,1963,1,"1963,","0,",0.17,,4.81,9.31,T44,2.57,YES,0.16,NA,PF3D7_1438200,tRNA Selenocysteine,4.01,5.19,7.61,3.00,1.97,4.35,4.52,6.40,9.31,0.73,5.83,4.66,1.16,3.36,10.32
XLOC_005810,TCONS_00008482,Pf3D7_14_v3,1877844,1880390,+,2546,1,"2546,","0,",0.18,,6.84,11.93,T20,2.09,,0.15,-0.61,PF3D7_1445800,"conserved Plasmodium membrane protein, unknown function",2.30,8.69,11.93,7.81,10.92,11.25,5.22,3.75,3.85,2.03,7.51,9.29,16.95,30.27,7.48
XLOC_005815,TCONS_00008488,Pf3D7_14_v3,1902607,1904251,+,1644,1,"1644,","0,",0.24,,2.76,7.78,T6,2.54,,0.19,0.17,PF3D7_1446400,pyruvate dehydrogenase E1 beta subunit (pdhB),7.78,0.94,1.56,1.91,2.42,1.71,1.19,1.66,3.05,0.51,7.64,7.85,5.16,2.25,10.77
XLOC_005847,TCONS_00008531,Pf3D7_14_v3,2151383,2152116,+,733,1,"733,","0,",0.17,,12.10,22.32,T20,4.54,,0.15,-0.54,PF3D7_1452500,"SNARE protein, putative (BET1)",5.39,21.24,22.32,18.27,15.32,10.18,10.49,9.62,6.62,0.00,13.61,11.59,2.32,0.95,1.47
XLOC_005892,TCONS_00008597,Pf3D7_14_v3,2477142,2479034,+,1892,1,"1892,","0,",0.17,,12.61,29.00,T20,3.23,,0.16,-0.73,PF3D7_1460800,"snRNA-activating protein complex subunit 3, putative",2.20,21.53,29.00,18.34,15.58,18.19,6.63,5.89,4.47,3.52,13.39,22.66,19.54,30.06,10.06
XLOC_005901,TCONS_00008611,Pf3D7_14_v3,2544328,2545545,+,1217,1,"1217,","0,",0.15,,4.72,20.00,TT8,4.17,,0.24,0.01,PF3D7_1462500,"conserved Plasmodium protein, unknown function",4.63,8.81,11.92,2.62,1.25,1.15,0.25,0.17,0.67,0.50,20.00,9.88,0.29,0.24,0.00
XLOC_005958,TCONS_00008696,Pf3D7_14_v3,2922349,2923662,+,1313,1,"1313,","0,",0.25,,10.13,32.79,T44,3.67,,0.18,0.59,PF3D7_1471500,"conserved Plasmodium membrane protein, unknown function",11.32,2.18,1.65,1.99,2.72,6.78,11.23,19.12,32.79,11.30,10.31,4.37,4.22,26.61,62.49
XLOC_006060,TCONS_00008843,Pf3D7_14_v3,256494,257576,-,1082,1,"1082,","0,",0.22,,5.46,10.58,T20,2.05,,0.15,-0.39,PF3D7_1407000,LCCL domain-containing protein (CCp3),2.77,9.04,10.58,7.04,4.38,5.62,2.88,2.46,1.80,4.88,8.61,11.79,9.97,12.33,6.36
XLOC_006065,TCONS_00008848,Pf3D7_14_v3,278822,281257,-,2202,2,"70,2132,","0,303,",0.21,,18.73,123.87,TT8,6.17,YES,0.22,0.38,PF3D7_1407700,"conserved Plasmodium protein, unknown function",8.71,28.74,16.91,7.48,3.04,2.60,0.74,0.94,4.71,8.28,123.87,23.02,7.14,5.18,2.71
XLOC_006077,TCONS_00008865,Pf3D7_14_v3,372271,373195,-,924,1,"924,","0,",0.20,,14.40,40.68,T14,2.86,,0.16,-0.28,PF3D7_1409500,"conserved Plasmodium protein, unknown function",4.73,40.68,20.53,8.04,7.74,12.15,7.75,8.70,14.21,6.89,27.01,27.38,8.29,20.22,29.16
XLOC_006082,TCONS_00008873,Pf3D7_14_v3,397149,398391,-,1242,1,"1242,","0,",0.17,,3.27,8.12,T20,3.19,,0.18,-0.22,PF3D7_1410100,"alpha/beta hydrolase, putative",1.80,5.50,8.12,4.04,4.23,4.85,1.59,0.66,0.90,0.00,4.29,6.31,4.81,5.48,0.32
XLOC_006086,TCONS_00008877,Pf3D7_14_v3,434598,435824,-,1226,1,"1226,","0,",0.18,,3.03,5.24,T28,1.73,,0.15,-0.50,PF3D7_1410800,"ankyrin-repeat protein, putative",1.20,2.73,2.37,2.85,5.24,4.32,3.04,2.94,3.91,0.88,3.87,2.28,2.96,4.89,7.26
XLOC_006091,TCONS_00008884,Pf3D7_14_v3,480345,481631,-,1286,1,"1286,","0,",0.22,,9.67,37.78,T44,5.00,,0.22,-0.41,PF3D7_1411900,"p1/s1 nuclease, putative",16.55,2.61,0.78,0.33,0.32,0.21,2.54,23.25,37.78,8.77,13.24,4.22,0.69,0.35,68.54
XLOC_006092,TCONS_00008885,Pf3D7_14_v3,482250,483848,-,1598,1,"1598,","0,",0.22,,2.41,6.25,T32,2.21,,0.19,-0.44,PF3D7_1412000,"p1/s1 nuclease, putative",0.65,0.70,0.57,2.02,3.63,6.25,4.95,2.95,1.50,0.64,2.63,2.34,5.65,15.24,8.08
XLOC_006099,TCONS_00008894,Pf3D7_14_v3,527979,529045,-,1066,1,"1066,","0,",0.17,,4.50,9.69,T40,2.84,,0.17,0.03,PF3D7_1413100,"conserved Plasmodium protein, unknown function",7.43,2.29,0.73,0.50,2.14,6.74,5.15,9.69,8.11,4.17,2.51,1.09,0.00,5.82,10.67
XLOC_006116,TCONS_00008914,Pf3D7_14_v3,609840,610753,-,913,1,"913,","0,",0.23,,4.40,11.46,T14,2.82,,0.19,-0.37,PF3D7_1415100,"conserved Plasmodium protein, unknown function",1.17,11.46,9.70,6.04,1.19,2.64,1.49,0.76,1.52,2.22,10.19,3.50,5.10,4.82,2.11
XLOC_006132,TCONS_00008935,Pf3D7_14_v3,777998,778885,-,887,1,"887,","0,",0.18,,4.94,11.26,T20,2.90,,0.17,NA,PF3D7_1418400,tRNA Proline,4.22,10.59,11.26,6.29,4.57,3.49,1.53,0.64,2.50,1.24,8.00,7.80,1.05,2.61,0.00
XLOC_006163,TCONS_00008974,Pf3D7_14_v3,910974,912642,-,1668,1,"1668,","0,",0.23,,3.76,6.43,T32,2.26,,0.15,-0.23,PF3D7_1422600,"conserved Plasmodium protein, unknown function",2.04,3.18,5.11,3.59,5.91,6.43,4.97,4.01,4.62,0.55,1.00,5.46,8.16,11.25,9.46
XLOC_006167,TCONS_00008978,Pf3D7_14_v3,946028,947005,-,977,1,"977,","0,",0.18,,11.28,23.45,T48,2.00,,0.15,-0.39,PF3D7_1423400,"conserved Plasmodium membrane protein, unknown function",5.11,15.23,18.02,14.90,5.25,7.79,7.84,11.97,9.09,23.45,5.50,16.97,4.54,7.74,5.67
XLOC_006190,TCONS_00009013,Pf3D7_14_v3,1061525,1063011,-,1486,1,"1486,","0,",0.18,,2.65,7.91,T32,2.65,,0.20,0.01,PF3D7_1427200,selenoprotein (Sel4),4.13,0.77,0.42,1.02,2.92,7.91,4.30,3.11,2.56,1.21,0.76,0.00,0.87,5.82,1.62
XLOC_006199,TCONS_00009027,Pf3D7_14_v3,1125011,1126346,-,1335,1,"1335,","0,",0.20,,4.11,9.91,T32,2.77,,0.17,-0.53,PF3D7_1428500,"protein kinase, putative",2.45,0.60,0.83,2.64,3.92,9.91,5.98,6.83,4.16,4.65,3.29,1.48,6.99,28.97,19.40
XLOC_006207,TCONS_00009038,Pf3D7_14_v3,1184742,1186783,-,2041,1,"2041,","0,",0.22,,2.98,9.41,T44,3.38,,0.22,0.01,PF3D7_1430100,"phosphotyrosyl phosphatase activator, putative",5.91,0.87,0.12,0.13,0.00,0.33,1.64,6.53,9.41,2.92,4.96,1.91,0.36,1.64,35.40
XLOC_006209,TCONS_00009041,Pf3D7_14_v3,1205644,1206871,-,1227,1,"1227,","0,",0.21,,2.18,5.58,T32,2.42,,0.19,-0.73,PF3D7_1430500,"conserved Plasmodium protein, unknown function",1.23,0.56,1.61,2.81,3.49,5.58,3.29,2.26,2.53,0.37,0.23,2.66,2.79,8.47,4.91
XLOC_006217,TCONS_00009050,Pf3D7_14_v3,1244490,1246192,-,1702,1,"1702,","0,",0.19,,5.95,16.02,T20,3.17,,0.18,-0.85,PF3D7_1431600,"ATP-specific succinyl-CoA synthetase beta subunit, putative",1.90,12.61,16.02,9.75,6.28,6.01,3.06,2.15,0.89,1.14,5.65,17.83,11.31,11.77,3.09
XLOC_006218,TCONS_00009051,Pf3D7_14_v3,1255633,1257386,-,1753,1,"1753,","0,",0.19,,2.66,5.36,T28,2.00,,0.16,-0.60,PF3D7_1431900,"conserved Plasmodium membrane protein, unknown function",2.92,1.77,2.84,4.09,5.36,2.63,3.83,2.66,0.59,0.77,1.86,3.30,6.46,2.61,2.06
XLOC_006239,TCONS_00009085,Pf3D7_14_v3,1412441,1413325,-,884,1,"884,","0,",0.19,,2.68,6.78,T32,2.65,,0.18,0.49,PF3D7_1434900,"conserved Plasmodium protein, unknown function",4.22,2.47,0.47,0.24,0.95,6.78,2.06,4.56,2.39,3.26,2.05,1.06,1.09,2.94,5.28
XLOC_006261,TCONS_00009119,Pf3D7_14_v3,1573380,1574386,-,1006,1,"1006,","0,",0.21,,2.94,13.67,T14,3.87,,0.25,-0.11,PF3D7_1438800,"conserved Plasmodium protein, unknown function",0.82,13.67,7.63,2.89,0.96,0.98,0.74,0.51,0.45,0.00,3.66,14.91,1.03,0.82,0.32
XLOC_006262,TCONS_00009120,Pf3D7_14_v3,1578644,1579564,-,920,1,"920,","0,",0.20,,4.46,13.31,T14,3.84,,0.19,-0.64,PF3D7_1439000,copper transporter,3.12,13.31,10.29,6.41,3.48,3.90,1.54,1.36,1.16,0.00,4.51,8.70,6.79,8.22,0.32
XLOC_006338,TCONS_00009240,Pf3D7_14_v3,2139147,2141200,-,2053,1,"2053,","0,",0.26,,2.84,6.30,T14,2.08,,0.18,-0.52,PF3D7_1452000,rhoptry neck protein 2 (RON2),1.74,6.30,6.15,3.39,1.68,2.78,1.19,1.14,0.93,0.73,5.20,7.74,6.22,8.63,2.58
XLOC_006347,TCONS_00009252,Pf3D7_14_v3,2230289,2232510,-,2221,1,"2221,","0,",0.18,,6.37,12.80,TT8,3.28,,0.17,0.14,PF3D7_1454300,"serine/threonine protein kinase, putative (KIN)",1.72,10.88,12.13,11.44,12.15,4.47,1.52,0.42,1.28,1.24,12.80,7.08,10.53,4.46,1.42
XLOC_006352,TCONS_00009258,Pf3D7_14_v3,2255533,2258030,-,2497,1,"2497,","0,",0.17,,5.45,18.69,T44,4.08,,0.23,-0.16,"PF3D7_1455200.1,PF3D7_1455200.2","methyltransferase, putative",8.24,0.89,0.50,0.69,0.34,0.32,0.17,2.53,18.69,14.55,13.04,2.34,0.13,0.21,13.61
XLOC_006370,TCONS_00009292,Pf3D7_14_v3,2404067,2405657,-,1590,1,"1590,","0,",0.19,,4.44,12.33,TT8,3.27,,0.19,-0.89,PF3D7_1458500,"conserved Plasmodium protein, unknown function",1.75,11.10,8.77,5.73,3.64,2.60,1.12,0.38,0.71,0.76,12.33,8.15,5.17,3.67,0.72
XLOC_006397,TCONS_00009324,Pf3D7_14_v3,2573537,2574791,-,1254,1,"1254,","0,",0.19,,4.24,13.91,T14,3.40,,0.21,-0.72,PF3D7_1463300,"DNA polymerase alpha subunit, putative",1.32,13.91,7.66,3.62,3.74,2.89,1.03,0.71,0.56,0.41,10.76,7.24,6.30,6.06,0.55
XLOC_006410,TCONS_00009345,Pf3D7_14_v3,2681146,2683357,-,2211,1,"2211,","0,",0.19,,8.62,20.66,T20,2.98,,0.17,-0.53,PF3D7_1465800,"dynein beta chain, putative",3.95,17.91,20.66,10.33,7.83,10.84,3.30,1.75,1.80,1.86,14.54,15.94,4.68,5.64,2.04
XLOC_006421,TCONS_00009362,Pf3D7_14_v3,2803981,2805347,-,1366,1,"1366,","0,",0.16,,5.34,18.46,TT8,3.99,,0.22,-0.77,PF3D7_1468300,leucine-rich repeat protein (LLR14.1),13.70,0.54,0.66,0.51,0.22,1.65,0.77,2.91,13.81,5.53,18.46,2.80,0.26,1.51,14.05
XLOC_006423,TCONS_00009364,Pf3D7_14_v3,2821503,2823532,-,2029,1,"2029,","0,",0.15,,7.45,19.49,T20,3.39,,0.17,-0.71,PF3D7_1468600,"aminophospholipid transporter, putative",2.62,14.81,19.49,10.55,6.68,7.16,3.44,3.20,2.89,0.95,10.15,13.68,2.14,5.17,2.38
XLOC_006456,TCONS_00009414,Pf3D7_14_v3,3117998,3118963,-,965,1,"965,","0,",0.23,,2.55,4.58,T32,2.05,,0.16,-0.69,PF3D7_1475700,"tubulin, putative",3.75,0.35,1.21,1.41,3.34,4.58,3.66,4.28,2.62,1.91,0.89,1.53,3.22,10.79,8.58
XLOC_006457,TCONS_00009415,Pf3D7_14_v3,3125503,3126752,-,1249,1,"1249,","0,",0.23,,3.27,7.34,T20,3.06,,0.18,-0.21,PF3D7_1475900,"conserved Plasmodium protein, unknown function",0.00,4.78,7.34,4.40,2.01,3.83,3.40,2.59,1.14,0.35,6.15,3.44,2.98,9.83,7.89
XLOC_006459,TCONS_00009418,Pf3D7_14_v3,3131028,3132260,-,1232,1,"1232,","0,",0.18,,8.17,50.52,T20,5.69,YES,0.27,0.52,PF3D7_1476100,early transcribed membrane protein 14.2 (ETRAMP14.2),0.29,7.63,50.52,18.77,5.89,2.68,0.42,0.75,0.78,0.00,2.10,14.43,5.25,2.20,1.13
XLOC_006468,TCONS_00009429,Pf3D7_14_v3,3229060,3230224,-,1164,1,"1164,","0,",0.18,,3.17,15.99,T20,3.51,YES,0.24,0.25,PF3D7_1478500,"Plasmodium exported protein (PHISTa), unknown function, pseudogene",2.40,1.91,15.99,5.59,2.44,1.07,0.49,0.68,0.68,2.01,1.55,2.16,4.84,1.35,0.00
XLOC_006472,TCONS_00009433,Pf3D7_14_v3,3276285,3277713,-,1428,1,"1428,","0,",0.30,,0.51,2.02,T28,1.60,,0.31,0.94,PF3D7_1479700,rifin (RIF),0.00,0.24,0.94,1.85,2.02,0.26,0.05,0.00,0.00,0.00,0.26,1.59,15.69,3.27,0.49
