Transcript_ID,Chrm,Start,End,GC_percent,,lengths,Strand,OtherInfo,N_Sum,C_Sum,log2FC(sum_N/sum_C),estimated_Location,Cluster,Stage
TCONS_00001413,Pf3D7_06_v3,53758,54745,0.152834008,Pf3D7_06_v3:53758-54745,988,-, oId CUFF.1028.1; transcript_id TCONS_00001413; tss_id TSS1284;gene_id XLOC_001147; ExonInfo:53758:54745; total_nExon:1,3056,962,1.67,N,6,S
TCONS_00001416,Pf3D7_06_v3,57017,57450,0.4562212,Pf3D7_06_v3:57017-57450,434,-, oId CUFF.1031.1; transcript_id TCONS_00001416; tss_id TSS1287;gene_id XLOC_001150; ExonInfo:57017:57450; total_nExon:1,415,127,1.71,N,9,LG
TCONS_00001417,Pf3D7_06_v3,62797,63278,0.2448133,Pf3D7_06_v3:62797-63278,482,-, oId CUFF.1032.1; transcript_id TCONS_00001417; tss_id TSS1288;gene_id XLOC_001151; ExonInfo:62797:63278; total_nExon:1,137,33,2.07,N,9,LG
TCONS_00001418,Pf3D7_06_v3,63691,64410,0.1416667,Pf3D7_06_v3:63691-64410,720,-, oId CUFF.1033.1; transcript_id TCONS_00001418; tss_id TSS1289;gene_id XLOC_001152; ExonInfo:63691:64410; total_nExon:1,425,432,-0.03,Both,10,LG
TCONS_00001422,Pf3D7_06_v3,79686,80992,0.1622035,Pf3D7_06_v3:79686-80992,1307,-, oId CUFF.1046.1; transcript_id TCONS_00001422; tss_id TSS1293;gene_id XLOC_001156; ExonInfo:79686:80992; total_nExon:1,1715,1343,0.35,Both,10,LG
TCONS_00001425,Pf3D7_06_v3,89024,89768,0.1463087,Pf3D7_06_v3:89024-89768,745,-, oId CUFF.1048.1; transcript_id TCONS_00001425; tss_id TSS1296;gene_id XLOC_001158; ExonInfo:89024:89768; total_nExon:1,437,416,0.07,Both,10,LG
TCONS_00001431,Pf3D7_06_v3,121007,121497,0.105906314,Pf3D7_06_v3:121007-121497,491,-, oId CUFF.1055.1; transcript_id TCONS_00001431; tss_id TSS1301;gene_id XLOC_001163; ExonInfo:121007:121497; total_nExon:1,664,787,-0.24,Both,5,T
TCONS_00001433,Pf3D7_06_v3,127607,128171,0.169911504,Pf3D7_06_v3:127607-128171,565,-, oId CUFF.1058.1; transcript_id TCONS_00001433; tss_id TSS1303;gene_id XLOC_001165; ExonInfo:127607:128171; total_nExon:1,621,425,0.55,N,4,T
TCONS_00001435,Pf3D7_06_v3,137228,138472,0.139759036,Pf3D7_06_v3:137228-138472,1245,-, oId CUFF.1060.1; transcript_id TCONS_00001435; tss_id TSS1305;gene_id XLOC_001167; ExonInfo:137228:138472; total_nExon:1,1443,887,0.7,N,6,S
TCONS_00001442,Pf3D7_06_v3,183983,184808,0.205811138,Pf3D7_06_v3:183983-184808,826,-, oId CUFF.1064.1; transcript_id TCONS_00001442; tss_id TSS1311;gene_id XLOC_001170; ExonInfo:183983:184808; total_nExon:1,23730,25701,-0.12,Both,5,T
TCONS_00001447,Pf3D7_06_v3,247585,249257,0.2086073,Pf3D7_06_v3:247585-249257,1673,-, oId CUFF.1071.1; transcript_id TCONS_00001447; tss_id TSS1315;gene_id XLOC_001174; ExonInfo:247585:247945|248072:248238|248334:248482|248768:248884|249059:249257; total_nExon:5,20364,25803,-0.34,Both,10,LG
TCONS_00001449,Pf3D7_06_v3,255765,256944,0.1516949,Pf3D7_06_v3:255765-256944,1180,-, oId CUFF.1075.1; transcript_id TCONS_00001449; tss_id TSS1317;gene_id XLOC_001176; ExonInfo:255765:256505; total_nExon:1| oId CUFF.1075.2; transcript_id TCONS_00001450; tss_id TSS1318;gene_id XLOC_001176; ExonInfo:255765:256276|256509:256944; total_nExon:2,1170,1104,0.08,Both,10,LG
TCONS_00001453,Pf3D7_06_v3,280088,281269,0.141285956,Pf3D7_06_v3:280088-281269,1182,-, oId CUFF.1078.1; transcript_id TCONS_00001453; tss_id TSS1321;gene_id XLOC_001179; ExonInfo:280088:281269; total_nExon:1,572,357,0.68,N,4,T
TCONS_00001462,Pf3D7_06_v3,356370,357182,0.1611316,Pf3D7_06_v3:356370-357182,813,-, oId CUFF.1088.1; transcript_id TCONS_00001462; tss_id TSS1329;gene_id XLOC_001184; ExonInfo:356370:357182; total_nExon:1,5906,5702,0.05,Both,10,LG
TCONS_00001463,Pf3D7_06_v3,390888,392107,0.137704918,Pf3D7_06_v3:390888-392107,1220,-, oId CUFF.1090.1; transcript_id TCONS_00001463; tss_id TSS1330;gene_id XLOC_001185; ExonInfo:390888:392107; total_nExon:1,856,991,-0.21,Both,2,R
TCONS_00001464,Pf3D7_06_v3,394959,395396,0.164383562,Pf3D7_06_v3:394959-395396,438,-, oId CUFF.1092.1; transcript_id TCONS_00001464; tss_id TSS1331;gene_id XLOC_001186; ExonInfo:394959:395396; total_nExon:1,1180,898,0.39,Both,4,T
TCONS_00001465,Pf3D7_06_v3,395562,396048,0.166324435,Pf3D7_06_v3:395562-396048,487,-, oId CUFF.1093.1; transcript_id TCONS_00001465; tss_id TSS1332;gene_id XLOC_001187; ExonInfo:395562:396048; total_nExon:1,850,509,0.74,N,4,T
TCONS_00001468,Pf3D7_06_v3,424764,425098,0.134328358,Pf3D7_06_v3:424764-425098,335,-, oId CUFF.1098.1; transcript_id TCONS_00001468; tss_id TSS1335;gene_id XLOC_001190; ExonInfo:424764:425098; total_nExon:1,698,1038,-0.57,C,2,R
TCONS_00001471,Pf3D7_06_v3,446784,448120,0.124158564,Pf3D7_06_v3:446784-448120,1337,-, oId CUFF.1104.1; transcript_id TCONS_00001471; tss_id TSS1338;gene_id XLOC_001193; ExonInfo:446784:448120; total_nExon:1,739,571,0.37,Both,4,T
TCONS_00001475,Pf3D7_06_v3,477221,478195,0.173333333,Pf3D7_06_v3:477221-478195,975,-, oId CUFF.1113.1; transcript_id TCONS_00001475; tss_id TSS1342;gene_id XLOC_001197; ExonInfo:477221:477885|478091:478124; total_nExon:2| oId CUFF.1113.2; transcript_id TCONS_00001476; tss_id TSS1342;gene_id XLOC_001197; ExonInfo:477221:478195; total_nExon:1,175,180,-0.04,Both,2,R
TCONS_00001482,Pf3D7_06_v3,502592,502913,0.1459627,Pf3D7_06_v3:502592-502913,322,-, oId CUFF.1118.1; transcript_id TCONS_00001482; tss_id TSS1347;gene_id XLOC_001201; ExonInfo:502592:502913; total_nExon:1,1936,2840,-0.55,C,10,LG
TCONS_00001483,Pf3D7_06_v3,503630,504206,0.1109185,Pf3D7_06_v3:503630-504206,577,-, oId CUFF.1120.1; transcript_id TCONS_00001483; tss_id TSS1348;gene_id XLOC_001202; ExonInfo:503630:504206; total_nExon:1,271,49,2.48,N,8,S/G
TCONS_00001493,Pf3D7_06_v3,545637,546030,0.1852792,Pf3D7_06_v3:545637-546030,394,-, oId CUFF.1130.1; transcript_id TCONS_00001493; tss_id TSS1355;gene_id XLOC_001208; ExonInfo:545637:546030; total_nExon:1,2010,1635,0.3,Both,8,S/G
TCONS_00001495,Pf3D7_06_v3,563489,563878,0.1461538,Pf3D7_06_v3:563489-563878,390,-, oId CUFF.1133.1; transcript_id TCONS_00001495; tss_id TSS1357;gene_id XLOC_001210; ExonInfo:563489:563878; total_nExon:1,394,222,0.83,N,8,S/G
TCONS_00001496,Pf3D7_06_v3,563981,564806,0.1150121,Pf3D7_06_v3:563981-564806,826,-, oId CUFF.1134.1; transcript_id TCONS_00001496; tss_id TSS1358;gene_id XLOC_001211; ExonInfo:563981:564806; total_nExon:1,304,123,1.31,N,8,S/G
TCONS_00001506,Pf3D7_06_v3,673114,673402,0.1626298,Pf3D7_06_v3:673114-673402,289,-, oId CUFF.1148.1; transcript_id TCONS_00001506; tss_id TSS1366;gene_id XLOC_001219; ExonInfo:673114:673402; total_nExon:1,1258,643,0.97,N,9,LG
TCONS_00001507,Pf3D7_06_v3,683498,684018,0.19193858,Pf3D7_06_v3:683498-684018,521,-, oId CUFF.1150.1; transcript_id TCONS_00001507; tss_id TSS1367;gene_id XLOC_001220; ExonInfo:683498:684018; total_nExon:1,31105,36150,-0.22,Both,5,T
TCONS_00001511,Pf3D7_06_v3,706537,707545,0.145688801,Pf3D7_06_v3:706537-707545,1009,-, oId CUFF.1154.1; transcript_id TCONS_00001511; tss_id TSS1371;gene_id XLOC_001223; ExonInfo:706537:707545; total_nExon:1,1020,1125,-0.14,Both,2,R
TCONS_00001513,Pf3D7_06_v3,735716,736906,0.213266163,Pf3D7_06_v3:735716-736906,1191,-, oId CUFF.1158.1; transcript_id TCONS_00001513; tss_id TSS1373;gene_id XLOC_001225; ExonInfo:735716:736457|736563:736906; total_nExon:2,11173,12263,-0.13,Both,5,T
TCONS_00001517,Pf3D7_06_v3,745714,746675,0.162162162,Pf3D7_06_v3:745714-746675,962,-, oId CUFF.1164.1; transcript_id TCONS_00001517; tss_id TSS1377;gene_id XLOC_001229; ExonInfo:745714:746675; total_nExon:1,583,267,1.13,N,6,S
TCONS_00001520,Pf3D7_06_v3,750537,751691,0.1558442,Pf3D7_06_v3:750537-751691,1155,-, oId CUFF.1168.1; transcript_id TCONS_00001520; tss_id TSS1380;gene_id XLOC_001231; ExonInfo:750537:751691; total_nExon:1,815,1056,-0.37,Both,7,S
TCONS_00001523,Pf3D7_06_v3,772818,773530,0.1556802,Pf3D7_06_v3:772818-773530,713,-, oId CUFF.1175.1; transcript_id TCONS_00001523; tss_id TSS1383;gene_id XLOC_001234; ExonInfo:772818:773530; total_nExon:1,294,77,1.94,N,8,S/G
TCONS_00001528,Pf3D7_06_v3,843894,844933,0.15,Pf3D7_06_v3:843894-844933,1040,-, oId CUFF.1181.1; transcript_id TCONS_00001528; tss_id TSS1388;gene_id XLOC_001238; ExonInfo:843894:844933; total_nExon:1,158,58,1.45,N,9,LG
TCONS_00001530,Pf3D7_06_v3,853304,853538,0.1319149,Pf3D7_06_v3:853304-853538,235,-, oId CUFF.1183.1; transcript_id TCONS_00001530; tss_id TSS1390;gene_id XLOC_001240; ExonInfo:853304:853538; total_nExon:1,326,300,0.12,Both,7,S
TCONS_00001535,Pf3D7_06_v3,870735,871050,0.132911392,Pf3D7_06_v3:870735-871050,316,-, oId CUFF.1190.1; transcript_id TCONS_00001535; tss_id TSS1394;gene_id XLOC_001244; ExonInfo:870735:871050; total_nExon:1,781,1443,-0.89,C,5,T
TCONS_00001542,Pf3D7_06_v3,906806,907509,0.143465909,Pf3D7_06_v3:906806-907509,704,-, oId CUFF.1197.1; transcript_id TCONS_00001542; tss_id TSS1400;gene_id XLOC_001249; ExonInfo:906806:907509; total_nExon:1,150,123,0.28,Both,6,S
TCONS_00001544,Pf3D7_06_v3,931644,933370,0.097857556,Pf3D7_06_v3:931644-933370,1727,-, oId CUFF.1201.1; transcript_id TCONS_00001544; tss_id TSS1402;gene_id XLOC_001251; ExonInfo:931644:933370; total_nExon:1,305,307,-0.01,Both,2,R
TCONS_00001552,Pf3D7_06_v3,971631,972902,0.09827044,Pf3D7_06_v3:971631-972902,1272,-, oId CUFF.1212.1; transcript_id TCONS_00001552; tss_id TSS1410;gene_id XLOC_001258; ExonInfo:971631:971750|971810:972902; total_nExon:2,599,787,-0.39,Both,2,R
TCONS_00001553,Pf3D7_06_v3,973222,974016,0.088050314,Pf3D7_06_v3:973222-974016,795,-, oId CUFF.1213.1; transcript_id TCONS_00001553; tss_id TSS1411;gene_id XLOC_001259; ExonInfo:973222:974016; total_nExon:1,519,297,0.81,N,1,R
TCONS_00001554,Pf3D7_06_v3,975030,975800,0.151751,Pf3D7_06_v3:975030-975800,771,-, oId CUFF.1214.1; transcript_id TCONS_00001554; tss_id TSS1412;gene_id XLOC_001260; ExonInfo:975030:975800; total_nExon:1,557,275,1.02,N,9,LG
TCONS_00001555,Pf3D7_06_v3,979358,979785,0.119158879,Pf3D7_06_v3:979358-979785,428,-, oId CUFF.1217.1; transcript_id TCONS_00001555; tss_id TSS1413;gene_id XLOC_001261; ExonInfo:979358:979785; total_nExon:1,2157,1292,0.74,N,4,T
TCONS_00001566,Pf3D7_06_v3,1015144,1015460,0.1955836,Pf3D7_06_v3:1015144-1015460,317,-, oId CUFF.1226.1; transcript_id TCONS_00001566; tss_id TSS1420;gene_id XLOC_001266; ExonInfo:1015144:1015460; total_nExon:1,727,599,0.28,Both,10,LG
TCONS_00001567,Pf3D7_06_v3,1018705,1019455,0.1411451,Pf3D7_06_v3:1018705-1019455,751,-, oId CUFF.1228.1; transcript_id TCONS_00001567; tss_id TSS1421;gene_id XLOC_001267; ExonInfo:1018705:1019455; total_nExon:1,333,227,0.55,N,8,S/G
TCONS_00001568,Pf3D7_06_v3,1022242,1022747,0.1581028,Pf3D7_06_v3:1022242-1022747,506,-, oId CUFF.1230.1; transcript_id TCONS_00001568; tss_id TSS1422;gene_id XLOC_001268; ExonInfo:1022242:1022747; total_nExon:1,479,594,-0.31,Both,7,S
TCONS_00001576,Pf3D7_06_v3,1077616,1077974,0.122562674,Pf3D7_06_v3:1077616-1077974,359,-, oId CUFF.1243.1; transcript_id TCONS_00001576; tss_id TSS1429;gene_id XLOC_001275; ExonInfo:1077616:1077974; total_nExon:1,711,560,0.34,Both,1,R
TCONS_00001577,Pf3D7_06_v3,1086124,1087052,0.09687836,Pf3D7_06_v3:1086124-1087052,929,-, oId CUFF.1244.1; transcript_id TCONS_00001577; tss_id TSS1430;gene_id XLOC_001276; ExonInfo:1086124:1087052; total_nExon:1,187,138,0.44,Both,7,S
TCONS_00001592,Pf3D7_06_v3,1203759,1204223,0.12688172,Pf3D7_06_v3:1203759-1204223,465,-, oId CUFF.1267.1; transcript_id TCONS_00001592; tss_id TSS1444;gene_id XLOC_001286; ExonInfo:1203759:1204223; total_nExon:1,385,253,0.61,N,6,S
TCONS_00001597,Pf3D7_06_v3,1258137,1258812,0.1553254,Pf3D7_06_v3:1258137-1258812,676,-, oId CUFF.1276.1; transcript_id TCONS_00001597; tss_id TSS1448;gene_id XLOC_001289; ExonInfo:1258137:1258812; total_nExon:1,379,187,1.02,N,8,S/G
TCONS_00001600,Pf3D7_06_v3,1271163,1271696,0.1816479,Pf3D7_06_v3:1271163-1271696,534,-, oId CUFF.1280.1; transcript_id TCONS_00001600; tss_id TSS1450;gene_id XLOC_001291; ExonInfo:1271163:1271696; total_nExon:1,1508,855,0.82,N,8,S/G
TCONS_00001602,Pf3D7_06_v3,1278252,1279192,0.149840595,Pf3D7_06_v3:1278252-1279192,941,-, oId CUFF.1282.1; transcript_id TCONS_00001602; tss_id TSS1452;gene_id XLOC_001293; ExonInfo:1278252:1279192; total_nExon:1,481,307,0.65,N,4,T
TCONS_00001603,Pf3D7_06_v3,1293431,1294603,0.144075021,Pf3D7_06_v3:1293431-1294603,1173,-, oId CUFF.1284.1; transcript_id TCONS_00001603; tss_id TSS1453;gene_id XLOC_001294; ExonInfo:1293431:1294603; total_nExon:1,1775,1147,0.63,N,4,T
TCONS_00001605,Pf3D7_06_v3,1340378,1340827,0.171111111,Pf3D7_06_v3:1340378-1340827,450,-, oId CUFF.1293.1; transcript_id TCONS_00001605; tss_id TSS1455;gene_id XLOC_001296; ExonInfo:1340378:1340827; total_nExon:1,201,0,Inf,N,6,S
TCONS_00001606,Pf3D7_06_v3,1351609,1352270,0.3081571,Pf3D7_06_v3:1351609-1352270,662,-, oId CUFF.1294.1; transcript_id TCONS_00001606; tss_id TSS1456;gene_id XLOC_001297; ExonInfo:1351609:1352270; total_nExon:1,331,145,1.19,N,9,LG
TCONS_00001609,Pf3D7_06_v3,1383675,1384553,0.275312856,Pf3D7_06_v3:1383675-1384553,879,-, oId CUFF.1298.1; transcript_id TCONS_00001609; tss_id TSS1459;gene_id XLOC_001300; ExonInfo:1383675:1384553; total_nExon:1,217,181,0.26,Both,2,R
TCONS_00001613,Pf3D7_07_v3,55310,56728,0.257928118,Pf3D7_07_v3:55310-56728,1419,+, oId CUFF.1311.1; transcript_id TCONS_00001613; tss_id TSS1463;gene_id XLOC_001304; ExonInfo:55310:56497|56728:56728; total_nExon:2,959,875,0.13,Both,3,R/T
TCONS_00001615,Pf3D7_07_v3,78333,79019,0.170305677,Pf3D7_07_v3:78333-79019,687,+, oId CUFF.1317.1; transcript_id TCONS_00001615; tss_id TSS1465;gene_id XLOC_001306; ExonInfo:78333:79019; total_nExon:1,268,103,1.38,N,1,R
TCONS_00001617,Pf3D7_07_v3,94301,95072,0.120466321,Pf3D7_07_v3:94301-95072,772,+, oId CUFF.1323.1; transcript_id TCONS_00001617; tss_id TSS1467;gene_id XLOC_001308; ExonInfo:94301:95072; total_nExon:1,806,580,0.47,Both,6,S
TCONS_00001619,Pf3D7_07_v3,99455,100920,0.143929059,Pf3D7_07_v3:99455-100920,1466,+, oId CUFF.1325.1; transcript_id TCONS_00001619; tss_id TSS1469;gene_id XLOC_001310; ExonInfo:99455:100920; total_nExon:1,819,788,0.06,Both,3,R/T
TCONS_00001625,Pf3D7_07_v3,148765,149055,0.134020619,Pf3D7_07_v3:148765-149055,291,+, oId CUFF.1338.1; transcript_id TCONS_00001625; tss_id TSS1475;gene_id XLOC_001316; ExonInfo:148765:149055; total_nExon:1,3719,1532,1.28,N,4,T
TCONS_00001627,Pf3D7_07_v3,177900,178642,0.139973082,Pf3D7_07_v3:177900-178642,743,+, oId CUFF.1340.1; transcript_id TCONS_00001627; tss_id TSS1477;gene_id XLOC_001318; ExonInfo:177900:178331|178433:178642; total_nExon:2,616,448,0.46,Both,3,R/T
TCONS_00001628,Pf3D7_07_v3,179304,179654,0.1680912,Pf3D7_07_v3:179304-179654,351,+, oId CUFF.1342.1; transcript_id TCONS_00001628; tss_id TSS1478;gene_id XLOC_001319; ExonInfo:179304:179654; total_nExon:1,778,893,-0.2,Both,8,S/G
TCONS_00001629,Pf3D7_07_v3,231120,231813,0.159942363,Pf3D7_07_v3:231120-231813,694,+, oId CUFF.1346.1; transcript_id TCONS_00001629; tss_id TSS1479;gene_id XLOC_001320; ExonInfo:231120:231813; total_nExon:1,604,410,0.56,N,3,R/T
TCONS_00001631,Pf3D7_07_v3,255530,255886,0.162464986,Pf3D7_07_v3:255530-255886,357,+, oId CUFF.1351.1; transcript_id TCONS_00001631; tss_id TSS1481;gene_id XLOC_001322; ExonInfo:255530:255886; total_nExon:1,393,468,-0.25,Both,5,T
TCONS_00001632,Pf3D7_07_v3,269175,269506,0.1536145,Pf3D7_07_v3:269175-269506,332,+, oId CUFF.1355.1; transcript_id TCONS_00001632; tss_id TSS1482;gene_id XLOC_001323; ExonInfo:269175:269506; total_nExon:1,6686,13807,-1.05,C,7,S
TCONS_00001633,Pf3D7_07_v3,280067,280759,0.093795094,Pf3D7_07_v3:280067-280759,693,+, oId CUFF.1358.1; transcript_id TCONS_00001633; tss_id TSS1483;gene_id XLOC_001324; ExonInfo:280067:280759; total_nExon:1,375,361,0.05,Both,5,T
TCONS_00001636,Pf3D7_07_v3,316919,319099,0.130674003,Pf3D7_07_v3:316919-319099,2181,+, oId CUFF.1368.1; transcript_id TCONS_00001636; tss_id TSS1485;gene_id XLOC_001326; ExonInfo:316919:319099; total_nExon:1,970,549,0.82,N,3,R/T
TCONS_00001640,Pf3D7_07_v3,328449,329219,0.167315175,Pf3D7_07_v3:328449-329219,771,+, oId CUFF.1374.1; transcript_id TCONS_00001640; tss_id TSS1489;gene_id XLOC_001330; ExonInfo:328449:329219; total_nExon:1,292,96,1.61,N,6,S
TCONS_00001641,Pf3D7_07_v3,342735,343247,0.159844055,Pf3D7_07_v3:342735-343247,513,+, oId CUFF.1378.1; transcript_id TCONS_00001641; tss_id TSS1490;gene_id XLOC_001331; ExonInfo:342735:343247; total_nExon:1,1966,1566,0.33,Both,6,S
TCONS_00001644,Pf3D7_07_v3,427695,428202,0.104330709,Pf3D7_07_v3:427695-428202,508,+, oId CUFF.1390.1; transcript_id TCONS_00001644; tss_id TSS1493;gene_id XLOC_001334; ExonInfo:427695:428202; total_nExon:1,225,259,-0.2,Both,5,T
TCONS_00001646,Pf3D7_07_v3,479931,480916,0.137931034,Pf3D7_07_v3:479931-480916,986,+, oId CUFF.1397.1; transcript_id TCONS_00001646; tss_id TSS1495;gene_id XLOC_001336; ExonInfo:479931:480916; total_nExon:1,1411,661,1.09,N,4,T
TCONS_00001649,Pf3D7_07_v3,521299,522280,0.181262729,Pf3D7_07_v3:521299-522280,982,+, oId CUFF.1405.1; transcript_id TCONS_00001649; tss_id TSS1498;gene_id XLOC_001339; ExonInfo:521299:521865|522020:522280; total_nExon:2| oId CUFF.1405.2; transcript_id TCONS_00001650; tss_id TSS1498;gene_id XLOC_001339; ExonInfo:521384:521734|522020:522280; total_nExon:2,324,263,0.3,Both,3,R/T
TCONS_00001654,Pf3D7_07_v3,575985,576973,0.1850354,Pf3D7_07_v3:575985-576973,989,+, oId CUFF.1413.1; transcript_id TCONS_00001654; tss_id TSS1502;gene_id XLOC_001343; ExonInfo:575985:576973; total_nExon:1,126,166,-0.39,Both,10,LG
TCONS_00001655,Pf3D7_07_v3,599227,600091,0.178034682,Pf3D7_07_v3:599227-600091,865,+, oId CUFF.1417.1; transcript_id TCONS_00001655; tss_id TSS1503;gene_id XLOC_001344; ExonInfo:599227:600091; total_nExon:1,550,404,0.45,Both,2,R
TCONS_00001663,Pf3D7_07_v3,806779,807488,0.1605634,Pf3D7_07_v3:806779-807488,710,+, oId CUFF.1446.1; transcript_id TCONS_00001663; tss_id TSS1509;gene_id XLOC_001350; ExonInfo:806779:807488; total_nExon:1,355,481,-0.44,Both,10,LG
TCONS_00001672,Pf3D7_07_v3,881657,882253,0.1641541,Pf3D7_07_v3:881657-882253,597,+, oId CUFF.1462.1; transcript_id TCONS_00001672; tss_id TSS1517;gene_id XLOC_001356; ExonInfo:881657:882253; total_nExon:1,668,337,0.99,N,9,LG
TCONS_00001674,Pf3D7_07_v3,933834,934562,0.182441701,Pf3D7_07_v3:933834-934562,729,+, oId CUFF.1467.1; transcript_id TCONS_00001674; tss_id TSS1519;gene_id XLOC_001358; ExonInfo:933834:934562; total_nExon:1,1464,802,0.87,N,4,T
TCONS_00001679,Pf3D7_07_v3,1018428,1018953,0.148289,Pf3D7_07_v3:1018428-1018953,526,+, oId CUFF.1483.1; transcript_id TCONS_00001679; tss_id TSS1524;gene_id XLOC_001363; ExonInfo:1018428:1018953; total_nExon:1,1310,1063,0.3,Both,8,S/G
TCONS_00001680,Pf3D7_07_v3,1049993,1052353,0.1681491,Pf3D7_07_v3:1049993-1052353,2361,+, oId CUFF.1488.1; transcript_id TCONS_00001680; tss_id TSS1525;gene_id XLOC_001364; ExonInfo:1049993:1052353; total_nExon:1,1200,1149,0.06,Both,8,S/G
TCONS_00001681,Pf3D7_07_v3,1076204,1076887,0.1885965,Pf3D7_07_v3:1076204-1076887,684,+, oId CUFF.1492.1; transcript_id TCONS_00001681; tss_id TSS1526;gene_id XLOC_001365; ExonInfo:1076204:1076551|1076669:1076887; total_nExon:2,8990,7696,0.22,Both,8,S/G
TCONS_00001687,Pf3D7_07_v3,1091997,1096228,0.198015123,Pf3D7_07_v3:1091997-1096228,4232,+, oId CUFF.1495.1; transcript_id TCONS_00001687; tss_id TSS1530;gene_id XLOC_001367; ExonInfo:1091997:1095776|1095922:1096228; total_nExon:2,41284,56157,-0.44,Both,3,R/T
TCONS_00001688,Pf3D7_07_v3,1138779,1139774,0.1465863,Pf3D7_07_v3:1138779-1139774,996,+, oId CUFF.1498.1; transcript_id TCONS_00001688; tss_id TSS1531;gene_id XLOC_001368; ExonInfo:1138779:1139774; total_nExon:1,576,332,0.79,N,9,LG
TCONS_00001690,Pf3D7_07_v3,1182044,1182985,0.151804671,Pf3D7_07_v3:1182044-1182985,942,+, oId CUFF.1503.1; transcript_id TCONS_00001690; tss_id TSS1533;gene_id XLOC_001370; ExonInfo:1182044:1182305|1182442:1182985; total_nExon:2,301,382,-0.34,Both,5,T
TCONS_00001695,Pf3D7_07_v3,1291313,1294579,0.130700949,Pf3D7_07_v3:1291313-1294579,3267,+, oId CUFF.1513.1; transcript_id TCONS_00001695; tss_id TSS1536;gene_id XLOC_001373; ExonInfo:1291313:1294579; total_nExon:1,2800,2813,-0.01,Both,2,R
TCONS_00001696,Pf3D7_07_v3,1294707,1297026,0.138793103,Pf3D7_07_v3:1294707-1297026,2320,+, oId CUFF.1515.1; transcript_id TCONS_00001696; tss_id TSS1537;gene_id XLOC_001374; ExonInfo:1294707:1297026; total_nExon:1,693,684,0.02,Both,2,R
TCONS_00001697,Pf3D7_07_v3,1315763,1316584,0.114355231,Pf3D7_07_v3:1315763-1316584,822,+, oId CUFF.1517.1; transcript_id TCONS_00001697; tss_id TSS1538;gene_id XLOC_001375; ExonInfo:1315763:1316584; total_nExon:1,369,136,1.44,N,4,T
TCONS_00001699,Pf3D7_07_v3,1335167,1336585,0.121212121,Pf3D7_07_v3:1335167-1336585,1419,+, oId CUFF.1521.1; transcript_id TCONS_00001699; tss_id TSS1540;gene_id XLOC_001377; ExonInfo:1335167:1336585; total_nExon:1,742,691,0.1,Both,2,R
TCONS_00001700,Pf3D7_07_v3,1336761,1337461,0.114122682,Pf3D7_07_v3:1336761-1337461,701,+, oId CUFF.1522.1; transcript_id TCONS_00001700; tss_id TSS1541;gene_id XLOC_001378; ExonInfo:1336761:1337461; total_nExon:1,420,401,0.07,Both,6,S
TCONS_00001701,Pf3D7_07_v3,1344798,1346346,0.136862492,Pf3D7_07_v3:1344798-1346346,1549,+, oId CUFF.1524.1; transcript_id TCONS_00001701; tss_id TSS1542;gene_id XLOC_001379; ExonInfo:1344798:1346346; total_nExon:1,561,332,0.76,N,3,R/T
TCONS_00001702,Pf3D7_07_v3,1346832,1347341,0.152941176,Pf3D7_07_v3:1346832-1347341,510,+, oId CUFF.1527.1; transcript_id TCONS_00001702; tss_id TSS1543;gene_id XLOC_001380; ExonInfo:1346832:1347341; total_nExon:1,322,216,0.58,N,1,R
TCONS_00001703,Pf3D7_07_v3,1351879,1352932,0.135673624,Pf3D7_07_v3:1351879-1352932,1054,+, oId CUFF.1528.1; transcript_id TCONS_00001703; tss_id TSS1544;gene_id XLOC_001381; ExonInfo:1351879:1352932; total_nExon:1,1966,1847,0.09,Both,3,R/T
TCONS_00001705,Pf3D7_07_v3,1364275,1364840,0.159010601,Pf3D7_07_v3:1364275-1364840,566,+, oId CUFF.1533.1; transcript_id TCONS_00001705; tss_id TSS1546;gene_id XLOC_001383; ExonInfo:1364275:1364840; total_nExon:1,448,197,1.19,N,4,T
TCONS_00001707,Pf3D7_07_v3,1366310,1367563,0.109250399,Pf3D7_07_v3:1366310-1367563,1254,+, oId CUFF.1535.1; transcript_id TCONS_00001707; tss_id TSS1548;gene_id XLOC_001385; ExonInfo:1366310:1367563; total_nExon:1,1695,3135,-0.89,C,5,T
TCONS_00001708,Pf3D7_07_v3,1373372,1376152,0.174038116,Pf3D7_07_v3:1373372-1376152,2781,+, oId CUFF.1536.1; transcript_id TCONS_00001708; tss_id TSS1549;gene_id XLOC_001386; ExonInfo:1373372:1376152; total_nExon:1,1727,1664,0.05,Both,5,T
TCONS_00001710,Pf3D7_07_v3,1392460,1392919,0.15,Pf3D7_07_v3:1392460-1392919,460,+, oId CUFF.1539.1; transcript_id TCONS_00001710; tss_id TSS1551;gene_id XLOC_001388; ExonInfo:1392460:1392919; total_nExon:1,295,81,1.87,N,1,R
TCONS_00001711,Pf3D7_07_v3,1401782,1402236,0.189010989,Pf3D7_07_v3:1401782-1402236,455,+, oId CUFF.1541.1; transcript_id TCONS_00001711; tss_id TSS1552;gene_id XLOC_001389; ExonInfo:1401782:1402236; total_nExon:1,640,205,1.64,N,1,R
